domain,site,plot,measurementLevel,sensorDepths,CVALA1,CVALA2,CVALA3,CVALR1,CVALR2,U_CVALA1,U_CVALA2,U_CVALA3,CVALO1,CVALS1,CVALS2,remarks,CVALC1
5,TREE,3,4,-0.47,0.081791466076707,0.611051994032053,-0.008125618696397,0.609718030776747,0.000849249379623,0.049901257793966,4.03620246499399E-05,0.049901257793966,n,20100101125959,NA,NA,20191023.144628
5,TREE,3,5,-0.57,0.053667403665969,0.709945948352746,0.003904326203221,0.612185688401205,0.000467036688799,0.054432052042517,3.88911900197536E-05,0.054432052042517,n,20100101125959,NA,NA,20191023.144628
5,TREE,3,6,-0.87,0.338131293581782,0.301067574647756,-0.159544884458823,0.599351094389371,0.001009736425244,0.026993524448068,4.21222501844829E-05,0.026993524448068,n,20100101125959,NA,NA,20191023.144628
5,TREE,3,7,-1.37,0.338131293581782,0.301067574647756,-0.159544884458823,0.599351094389371,0.001009736425244,0.026993524448068,4.21222501844829E-05,0.026993524448068,n,20100101125959,NA,NA,20191023.144628
5,TREE,3,8,-1.97,0.150365530876553,0.472582579259336,-0.040682056679548,0.599551338423938,0.001001406745549,0.021509491731496,3.64019644300628E-05,0.021509491731496,n,20100101125959,NA,NA,20191023.144628
5,TREE,4,1,-0.06,0.144364024468228,0.480449121451476,-0.037301067169392,0.6061697448069,0.000980359384685,0.040320452610531,4.35016528945482E-05,0.040320452610531,n,20100101125959,NA,NA,20191023.144628
5,TREE,4,2,-0.16,0.144364024468228,0.480449121451476,-0.037301067169392,0.6061697448069,0.000980359384685,0.040320452610531,4.35016528945482E-05,0.040320452610531,n,20100101125959,NA,NA,20191023.144628
5,TREE,4,3,-0.26,0.050350612497976,0.723820157826185,0.004286152300734,0.617560231669038,0.000494677255208,0.063921338417879,4.02838649924552E-05,0.063921338417879,n,20100101125959,NA,NA,20191023.144628
5,TREE,4,4,-0.46,0.081791466076707,0.611051994032053,-0.008125618696397,0.609718030776747,0.000849249379623,0.049901257793966,4.03620246499399E-05,0.049901257793966,n,20100101125959,NA,NA,20191023.144628
5,TREE,4,5,-0.56,0.053667403665969,0.709945948352746,0.003904326203221,0.612185688401205,0.000467036688799,0.054432052042517,3.88911900197536E-05,0.054432052042517,n,20100101125959,NA,NA,20191023.144628
5,TREE,4,6,-0.86,0.338131293581782,0.301067574647756,-0.159544884458823,0.599351094389371,0.001009736425244,0.026993524448068,4.21222501844829E-05,0.026993524448068,n,20100101125959,NA,NA,20191023.144628
